ticker,cnt_stock,trade_time,user_id,trade_type
 HON,882,2019-10-24,86152,buy
 HON,882,2019-10-24,86152,sell
 LMT,950,2019-10-24,52701,buy
 LMT,950,2019-10-24,52701,sell
 META,917,2019-10-24,74276,buy
 META,917,2019-10-24,74276,sell
 VZ,331,2019-10-24,28549,buy
 VZ,331,2019-10-24,28549,sell
 T,216,2019-10-24,81291,buy
 T,216,2019-10-24,81291,sell
 DIS,461,2019-10-24,28692,buy
 DIS,461,2019-10-24,28692,sell
 AMT,108,2019-10-24,20060,buy
 AMT,108,2019-10-24,20060,sell
 PLD,709,2019-10-24,74759,buy
 PLD,709,2019-10-24,74759,sell
 TSM,558,2019-10-24,47453,buy
 TSM,558,2019-10-24,47453,sell
 SHEL,90,2019-10-24,8168,buy
 SHEL,90,2019-10-24,8168,sell
 BRK.B,515,2019-10-24,76759,buy
 BRK.B,515,2019-10-24,76759,sell
 NKE,499,2019-10-24,9363,buy
 NKE,499,2019-10-25,9363,sell
AAPL,904,2019-10-24,61437,buy
AAPL,904,2019-10-25,61437,sell
 MSFT,263,2019-10-25,50988,buy
 MSFT,263,2019-10-25,50988,sell
 GOOGL,402,2019-10-25,39728,buy
 GOOGL,402,2019-10-25,39728,sell
 AMZN,587,2019-10-25,58833,buy
 AMZN,587,2019-10-25,58833,sell
 NVDA,785,2019-10-25,48555,buy
 NVDA,785,2019-10-25,48555,sell
 JPM,667,2019-10-25,58099,buy
 JPM,667,2019-10-25,58099,sell
 BAC,807,2019-10-25,67353,buy
 BAC,807,2019-10-25,67353,sell
 WFC,685,2019-10-25,53406,buy
 WFC,685,2019-10-25,53406,sell
 JNJ,215,2019-10-25,66730,buy
 JNJ,215,2019-10-25,66730,sell
 UNH,98,2019-10-25,67470,buy
 UNH,98,2019-10-25,67470,sell
 MRK,144,2019-10-25,38500,buy
 MRK,144,2019-10-25,38500,sell
 PFE,132,2019-10-25,84231,buy
 PFE,132,2019-10-25,84231,sell
 PG,10,2019-10-25,91874,buy
 PG,10,2019-10-25,91874,sell
 KO,660,2019-10-25,15889,buy
 KO,660,2019-10-25,15889,sell
 PEP,858,2019-10-25,76486,buy
 PEP,858,2019-10-28,76486,sell
 XOM,433,2019-10-25,1443,buy
 XOM,433,2019-10-28,1443,sell
 CVX,960,2019-10-28,16414,buy
 CVX,960,2019-10-28,16414,sell
 GE,501,2019-10-28,51974,buy
 GE,501,2019-10-28,51974,sell
 HON,628,2019-10-28,25779,buy
 HON,628,2019-10-28,25779,sell
 LMT,696,2019-10-28,19212,buy
 LMT,696,2019-10-28,19212,sell
 META,771,2019-10-28,61082,buy
 META,771,2019-10-28,61082,sell
 VZ,209,2019-10-28,32498,buy
 VZ,209,2019-10-28,32498,sell
 T,63,2019-10-28,3098,buy
 T,63,2019-10-28,3098,sell
 DIS,541,2019-10-28,65331,buy
 DIS,541,2019-10-28,65331,sell
 AMT,311,2019-10-28,25161,buy
 AMT,311,2019-10-28,25161,sell
 PLD,711,2019-10-28,27130,buy
 PLD,711,2019-10-28,27130,sell
 TSM,373,2019-10-28,17287,buy
 TSM,373,2019-10-28,17287,sell
 SHEL,320,2019-10-28,67551,buy
 SHEL,320,2019-10-28,67551,sell
 BRK.B,206,2019-10-28,3560,buy
 BRK.B,206,2019-10-28,3560,sell
 NKE,566,2019-10-28,58892,buy
 NKE,566,2019-10-29,58892,sell
AAPL,602,2019-10-28,75171,buy
AAPL,602,2019-10-29,75171,sell
 MSFT,837,2019-10-29,13786,buy
 MSFT,837,2019-10-29,13786,sell
 GOOGL,340,2019-10-29,31210,buy
 GOOGL,340,2019-10-29,31210,sell
 AMZN,76,2019-10-29,63191,buy
 AMZN,76,2019-10-29,63191,sell
 NVDA,486,2019-10-29,44890,buy
 NVDA,486,2019-10-29,44890,sell
 JPM,332,2019-10-29,28732,buy
 JPM,332,2019-10-29,28732,sell
 BAC,154,2019-10-29,23990,buy
 BAC,154,2019-10-29,23990,sell
 WFC,507,2019-10-29,58081,buy
 WFC,507,2019-10-29,58081,sell
 JNJ,73,2019-10-29,65978,buy
 JNJ,73,2019-10-29,65978,sell
 UNH,723,2019-10-29,7895,buy
 UNH,723,2019-10-29,7895,sell
 MRK,620,2019-10-29,8330,buy
 MRK,620,2019-10-29,8330,sell
 PFE,818,2019-10-29,56413,buy
 PFE,818,2019-10-29,56413,sell
 PG,228,2019-10-29,46751,buy
 PG,228,2019-10-29,46751,sell
 KO,826,2019-10-29,65601,buy
 KO,826,2019-10-29,65601,sell
 PEP,549,2019-10-29,38381,buy
 PEP,549,2019-10-30,38381,sell
 XOM,609,2019-10-29,81480,buy
 XOM,609,2019-10-30,81480,sell
 CVX,809,2019-10-30,5153,buy
 CVX,809,2019-10-30,5153,sell
 GE,482,2019-10-30,78666,buy
 GE,482,2019-10-30,78666,sell
 HON,472,2019-10-30,53412,buy
 HON,472,2019-10-30,53412,sell
 LMT,346,2019-10-30,473,buy
 LMT,346,2019-10-30,473,sell
 META,375,2019-10-30,52467,buy
 META,375,2019-10-30,52467,sell
 VZ,955,2019-10-30,69799,buy
 VZ,955,2019-10-30,69799,sell
 T,316,2019-10-30,87707,buy
 T,316,2019-10-30,87707,sell
 DIS,949,2019-10-30,35508,buy
 DIS,949,2019-10-30,35508,sell
 AMT,650,2019-10-30,1756,buy
 AMT,650,2019-10-30,1756,sell
 PLD,617,2019-10-30,89656,buy
 PLD,617,2019-10-30,89656,sell
 TSM,435,2019-10-30,23991,buy
 TSM,435,2019-10-30,23991,sell
 SHEL,976,2019-10-30,79845,buy
 SHEL,976,2019-10-30,79845,sell
 BRK.B,80,2019-10-30,2514,buy
 BRK.B,80,2019-10-30,2514,sell
 NKE,88,2019-10-30,10681,buy
 NKE,88,2019-10-31,10681,sell
AAPL,287,2019-10-30,68794,buy
AAPL,287,2019-10-31,68794,sell
 MSFT,218,2019-10-31,20511,buy
 MSFT,218,2019-10-31,20511,sell
 GOOGL,656,2019-10-31,12639,buy
 GOOGL,656,2019-10-31,12639,sell
 AMZN,322,2019-10-31,76027,buy
 AMZN,322,2019-10-31,76027,sell
 NVDA,333,2019-10-31,19701,buy
 NVDA,333,2019-10-31,19701,sell
 JPM,667,2019-10-31,74330,buy
 JPM,667,2019-10-31,74330,sell
 BAC,674,2019-10-31,82622,buy
 BAC,674,2019-10-31,82622,sell
 WFC,29,2019-10-31,46586,buy
 WFC,29,2019-10-31,46586,sell
 JNJ,286,2019-10-31,13078,buy
 JNJ,286,2019-10-31,13078,sell
 UNH,44,2019-10-31,41159,buy
 UNH,44,2019-10-31,41159,sell
 MRK,374,2019-10-31,56172,buy
 MRK,374,2019-10-31,56172,sell
 PFE,468,2019-10-31,43770,buy
 PFE,468,2019-10-31,43770,sell
 PG,282,2019-10-31,14826,buy
 PG,282,2019-10-31,14826,sell
 KO,820,2019-10-31,14313,buy
 KO,820,2019-10-31,14313,sell
 PEP,785,2019-10-31,1886,buy
 PEP,785,2019-11-01,1886,sell
 XOM,947,2019-10-31,50141,buy
 XOM,947,2019-11-01,50141,sell
 CVX,669,2019-11-01,51944,buy
 CVX,669,2019-11-01,51944,sell
 GE,944,2019-11-01,88608,buy
 GE,944,2019-11-01,88608,sell
 HON,662,2019-11-01,78935,buy
 HON,662,2019-11-01,78935,sell
 LMT,658,2019-11-01,71547,buy
 LMT,658,2019-11-01,71547,sell
 META,803,2019-11-01,41927,buy
 META,803,2019-11-01,41927,sell
 VZ,650,2019-11-01,45757,buy
 VZ,650,2019-11-01,45757,sell
 T,733,2019-11-01,29810,buy
 T,733,2019-11-01,29810,sell
 DIS,583,2019-11-01,42718,buy
 DIS,583,2019-11-01,42718,sell
 AMT,876,2019-11-01,18014,buy
 AMT,876,2019-11-01,18014,sell
 PLD,116,2019-11-01,90200,buy
 PLD,116,2019-11-01,90200,sell
 TSM,606,2019-11-01,20474,buy
 TSM,606,2019-11-01,20474,sell
 SHEL,815,2019-11-01,88477,buy
 SHEL,815,2019-11-01,88477,sell
 BRK.B,226,2019-11-01,82780,buy
 BRK.B,226,2019-11-01,82780,sell
 NKE,251,2019-11-01,25188,buy
 NKE,251,2019-11-04,25188,sell
AAPL,253,2019-11-01,35222,buy
AAPL,253,2019-11-04,35222,sell
 MSFT,458,2019-11-04,62520,buy
 MSFT,458,2019-11-04,62520,sell
 GOOGL,738,2019-11-04,81380,buy
 GOOGL,738,2019-11-04,81380,sell
 AMZN,254,2019-11-04,22998,buy
 AMZN,254,2019-11-04,22998,sell
 NVDA,591,2019-11-04,62063,buy
 NVDA,591,2019-11-04,62063,sell
 JPM,816,2019-11-04,78980,buy
 JPM,816,2019-11-04,78980,sell
 BAC,415,2019-11-04,149,buy
 BAC,415,2019-11-04,149,sell
 WFC,597,2019-11-04,27802,buy
 WFC,597,2019-11-04,27802,sell
 JNJ,138,2019-11-04,93172,buy
 JNJ,138,2019-11-04,93172,sell
 UNH,166,2019-11-04,39356,buy
 UNH,166,2019-11-04,39356,sell
 MRK,264,2019-11-04,69357,buy
 MRK,264,2019-11-04,69357,sell
 PFE,269,2019-11-04,68157,buy
 PFE,269,2019-11-04,68157,sell
 PG,138,2019-11-04,9736,buy
 PG,138,2019-11-04,9736,sell
 KO,534,2019-11-04,74929,buy
 KO,534,2019-11-04,74929,sell
 PEP,350,2019-11-04,49106,buy
 PEP,350,2019-11-05,49106,sell
 XOM,101,2019-11-04,25523,buy
 XOM,101,2019-11-05,25523,sell
 CVX,562,2019-11-05,36584,buy
 CVX,562,2019-11-05,36584,sell
 GE,69,2019-11-05,33731,buy
 GE,69,2019-11-05,33731,sell
 HON,58,2019-11-05,32106,buy
 HON,58,2019-11-05,32106,sell
 LMT,293,2019-11-05,49480,buy
 LMT,293,2019-11-05,49480,sell
 META,991,2019-11-05,51126,buy
 META,991,2019-11-05,51126,sell
 VZ,11,2019-11-05,54295,buy
 VZ,11,2019-11-05,54295,sell
 T,183,2019-11-05,88850,buy
 T,183,2019-11-05,88850,sell
 DIS,854,2019-11-05,64083,buy
 DIS,854,2019-11-05,64083,sell
 AMT,818,2019-11-05,15172,buy
 AMT,818,2019-11-05,15172,sell
 PLD,851,2019-11-05,20148,buy
 PLD,851,2019-11-05,20148,sell
 TSM,644,2019-11-05,58421,buy
 TSM,644,2019-11-05,58421,sell
 SHEL,69,2019-11-05,33064,buy
 SHEL,69,2019-11-05,33064,sell
 BRK.B,954,2019-11-05,93707,buy
 BRK.B,954,2019-11-05,93707,sell
 NKE,678,2019-11-05,71427,buy
 NKE,678,2019-11-06,71427,sell
AAPL,883,2019-11-05,68707,buy
AAPL,883,2019-11-06,68707,sell
 MSFT,89,2019-11-06,1630,buy
 MSFT,89,2019-11-06,1630,sell
 GOOGL,393,2019-11-06,52985,buy
 GOOGL,393,2019-11-06,52985,sell
 AMZN,222,2019-11-06,16099,buy
 AMZN,222,2019-11-06,16099,sell
 NVDA,635,2019-11-06,62073,buy
 NVDA,635,2019-11-06,62073,sell
 JPM,741,2019-11-06,22950,buy
 JPM,741,2019-11-06,22950,sell
 BAC,492,2019-11-06,19951,buy
 BAC,492,2019-11-06,19951,sell
 WFC,464,2019-11-06,71551,buy
 WFC,464,2019-11-06,71551,sell
 JNJ,20,2019-11-06,87741,buy
 JNJ,20,2019-11-06,87741,sell
 UNH,295,2019-11-06,35674,buy
 UNH,295,2019-11-06,35674,sell
 MRK,650,2019-11-06,31813,buy
 MRK,650,2019-11-06,31813,sell
 PFE,148,2019-11-06,35177,buy
 PFE,148,2019-11-06,35177,sell
 PG,262,2019-11-06,45103,buy
 PG,262,2019-11-06,45103,sell
 KO,157,2019-11-06,32938,buy
 KO,157,2019-11-06,32938,sell
 PEP,250,2019-11-06,83210,buy
 PEP,250,2019-11-07,83210,sell
 XOM,37,2019-11-06,56988,buy
 XOM,37,2019-11-07,56988,sell
 CVX,868,2019-11-07,51252,buy
 CVX,868,2019-11-07,51252,sell
 GE,208,2019-11-07,22362,buy
 GE,208,2019-11-07,22362,sell
 HON,200,2019-11-07,14185,buy
 HON,200,2019-11-07,14185,sell
 LMT,630,2019-11-07,50564,buy
 LMT,630,2019-11-07,50564,sell
 META,584,2019-11-07,63158,buy
 META,584,2019-11-07,63158,sell
 VZ,459,2019-11-07,25137,buy
 VZ,459,2019-11-07,25137,sell
 T,897,2019-11-07,87358,buy
 T,897,2019-11-07,87358,sell
 DIS,786,2019-11-07,81448,buy
 DIS,786,2019-11-07,81448,sell
 AMT,867,2019-11-07,78789,buy
 AMT,867,2019-11-07,78789,sell
 PLD,634,2019-11-07,54247,buy
 PLD,634,2019-11-07,54247,sell
 TSM,19,2019-11-07,4660,buy
 TSM,19,2019-11-07,4660,sell
 SHEL,234,2019-11-07,36515,buy
 SHEL,234,2019-11-07,36515,sell
 BRK.B,949,2019-11-07,92110,buy
 BRK.B,949,2019-11-07,92110,sell
 NKE,451,2019-11-07,70361,buy
 NKE,451,2019-11-08,70361,sell
AAPL,325,2019-11-07,73764,buy
AAPL,325,2019-11-08,73764,sell
 MSFT,141,2019-11-08,77372,buy
 MSFT,141,2019-11-08,77372,sell
 GOOGL,840,2019-11-08,51146,buy
 GOOGL,840,2019-11-08,51146,sell
 AMZN,652,2019-11-08,66860,buy
 AMZN,652,2019-11-08,66860,sell
 NVDA,410,2019-11-08,43023,buy
 NVDA,410,2019-11-08,43023,sell
 JPM,108,2019-11-08,31250,buy
 JPM,108,2019-11-08,31250,sell
 BAC,869,2019-11-08,48282,buy
 BAC,869,2019-11-08,48282,sell
 WFC,538,2019-11-08,43877,buy
 WFC,538,2019-11-08,43877,sell
 JNJ,568,2019-11-08,88823,buy
 JNJ,568,2019-11-08,88823,sell
 UNH,839,2019-11-08,68024,buy
 UNH,839,2019-11-08,68024,sell
 MRK,787,2019-11-08,26246,buy
 MRK,787,2019-11-08,26246,sell
 PFE,138,2019-11-08,85578,buy
 PFE,138,2019-11-08,85578,sell
 PG,112,2019-11-08,54272,buy
 PG,112,2019-11-08,54272,sell
 KO,660,2019-11-08,45024,buy
 KO,660,2019-11-08,45024,sell
 PEP,946,2019-11-08,34263,buy
 PEP,946,2019-11-11,34263,sell
 XOM,498,2019-11-08,30029,buy
 XOM,498,2019-11-11,30029,sell
 CVX,635,2019-11-11,66550,buy
 CVX,635,2019-11-11,66550,sell
 GE,490,2019-11-11,39519,buy
 GE,490,2019-11-11,39519,sell
 HON,487,2019-11-11,54581,buy
 HON,487,2019-11-11,54581,sell
 LMT,405,2019-11-11,54066,buy
 LMT,405,2019-11-11,54066,sell
 META,288,2019-11-11,88860,buy
 META,288,2019-11-11,88860,sell
 VZ,124,2019-11-11,61116,buy
 VZ,124,2019-11-11,61116,sell
 T,815,2019-11-11,19708,buy
 T,815,2019-11-11,19708,sell
 DIS,915,2019-11-11,83901,buy
 DIS,915,2019-11-11,83901,sell
 AMT,196,2019-11-11,61638,buy
 AMT,196,2019-11-11,61638,sell
 PLD,428,2019-11-11,16596,buy
 PLD,428,2019-11-11,16596,sell
 TSM,431,2019-11-11,26516,buy
 TSM,431,2019-11-11,26516,sell
 SHEL,749,2019-11-11,24202,buy
 SHEL,749,2019-11-11,24202,sell
 BRK.B,904,2019-11-11,79577,buy
 BRK.B,904,2019-11-11,79577,sell
 NKE,940,2019-11-11,4630,buy
 NKE,940,2019-11-12,4630,sell
AAPL,971,2019-11-11,490,buy
AAPL,971,2019-11-12,490,sell
 MSFT,181,2019-11-12,7399,buy
 MSFT,181,2019-11-12,7399,sell
 GOOGL,870,2019-11-12,84126,buy
 GOOGL,870,2019-11-12,84126,sell
 AMZN,322,2019-11-12,48174,buy
 AMZN,322,2019-11-12,48174,sell
 NVDA,415,2019-11-12,86622,buy
 NVDA,415,2019-11-12,86622,sell
 JPM,570,2019-11-12,16463,buy
 JPM,570,2019-11-12,16463,sell
 BAC,209,2019-11-12,23931,buy
 BAC,209,2019-11-12,23931,sell
 WFC,308,2019-11-12,48915,buy
 WFC,308,2019-11-12,48915,sell
 JNJ,965,2019-11-12,73997,buy
 JNJ,965,2019-11-12,73997,sell
 UNH,461,2019-11-12,63700,buy
 UNH,461,2019-11-12,63700,sell
 MRK,42,2019-11-12,10846,buy
 MRK,42,2019-11-12,10846,sell
 PFE,727,2019-11-12,33781,buy
 PFE,727,2019-11-12,33781,sell
 PG,987,2019-11-12,9062,buy
 PG,987,2019-11-12,9062,sell
 KO,922,2019-11-12,50774,buy
 KO,922,2019-11-12,50774,sell
 PEP,37,2019-11-12,93856,buy
 PEP,37,2019-11-13,93856,sell
 XOM,674,2019-11-12,75847,buy
 XOM,674,2019-11-13,75847,sell
 CVX,657,2019-11-13,51066,buy
 CVX,657,2019-11-13,51066,sell
 GE,475,2019-11-13,38355,buy
 GE,475,2019-11-13,38355,sell
 HON,26,2019-11-13,86694,buy
 HON,26,2019-11-13,86694,sell
 LMT,957,2019-11-13,83285,buy
 LMT,957,2019-11-13,83285,sell
 META,491,2019-11-13,58890,buy
 META,491,2019-11-13,58890,sell
 VZ,847,2019-11-13,53432,buy
 VZ,847,2019-11-13,53432,sell
 T,54,2019-11-13,51926,buy
 T,54,2019-11-13,51926,sell
 DIS,13,2019-11-13,75103,buy
 DIS,13,2019-11-13,75103,sell
 AMT,835,2019-11-13,2536,buy
 AMT,835,2019-11-13,2536,sell
 PLD,17,2019-11-13,18023,buy
 PLD,17,2019-11-13,18023,sell
 TSM,837,2019-11-13,40728,buy
 TSM,837,2019-11-13,40728,sell
 SHEL,76,2019-11-13,51357,buy
 SHEL,76,2019-11-13,51357,sell
 BRK.B,398,2019-11-13,2745,buy
 BRK.B,398,2019-11-13,2745,sell
 NKE,798,2019-11-13,90122,buy
 NKE,798,2019-11-14,90122,sell
AAPL,36,2019-11-13,84762,buy
AAPL,36,2019-11-14,84762,sell
 MSFT,741,2019-11-14,35169,buy
 MSFT,741,2019-11-14,35169,sell
 GOOGL,946,2019-11-14,34552,buy
 GOOGL,946,2019-11-14,34552,sell
 AMZN,486,2019-11-14,47754,buy
 AMZN,486,2019-11-14,47754,sell
 NVDA,711,2019-11-14,58605,buy
 NVDA,711,2019-11-14,58605,sell
 JPM,579,2019-11-14,72375,buy
 JPM,579,2019-11-14,72375,sell
 BAC,604,2019-11-14,16294,buy
 BAC,604,2019-11-14,16294,sell
 WFC,261,2019-11-14,64333,buy
 WFC,261,2019-11-14,64333,sell
 JNJ,1000,2019-11-14,75168,buy
 JNJ,1000,2019-11-14,75168,sell
 UNH,980,2019-11-14,90545,buy
 UNH,980,2019-11-14,90545,sell
 MRK,314,2019-11-14,84477,buy
 MRK,314,2019-11-14,84477,sell
 PFE,733,2019-11-14,56652,buy
 PFE,733,2019-11-14,56652,sell
 PG,624,2019-11-14,9666,buy
 PG,624,2019-11-14,9666,sell
 KO,524,2019-11-14,42602,buy
 KO,524,2019-11-14,42602,sell
 PEP,618,2019-11-14,86490,buy
 PEP,618,2019-11-15,86490,sell
 XOM,414,2019-11-14,6675,buy
 XOM,414,2019-11-15,6675,sell
 CVX,165,2019-11-15,75825,buy
 CVX,165,2019-11-15,75825,sell
 GE,655,2019-11-15,69241,buy
 GE,655,2019-11-15,69241,sell
 HON,409,2019-11-15,82526,buy
 HON,409,2019-11-15,82526,sell
 LMT,683,2019-11-15,23588,buy
 LMT,683,2019-11-15,23588,sell
 META,963,2019-11-15,16989,buy
 META,963,2019-11-15,16989,sell
 VZ,264,2019-11-15,86386,buy
 VZ,264,2019-11-15,86386,sell
 T,450,2019-11-15,69270,buy
 T,450,2019-11-15,69270,sell
 DIS,634,2019-11-15,16610,buy
 DIS,634,2019-11-15,16610,sell
 AMT,848,2019-11-15,88200,buy
 AMT,848,2019-11-15,88200,sell
 PLD,977,2019-11-15,20507,buy
 PLD,977,2019-11-15,20507,sell
 TSM,597,2019-11-15,51375,buy
 TSM,597,2019-11-15,51375,sell
 SHEL,523,2019-11-15,25754,buy
 SHEL,523,2019-11-15,25754,sell
 BRK.B,265,2019-11-15,23070,buy
 BRK.B,265,2019-11-15,23070,sell
 NKE,593,2019-11-15,40137,buy
 NKE,593,2019-11-18,40137,sell
AAPL,232,2019-11-15,39712,buy
AAPL,232,2019-11-18,39712,sell
 MSFT,200,2019-11-18,15021,buy
 MSFT,200,2019-11-18,15021,sell
 GOOGL,124,2019-11-18,46315,buy
 GOOGL,124,2019-11-18,46315,sell
 AMZN,290,2019-11-18,82239,buy
 AMZN,290,2019-11-18,82239,sell
 NVDA,479,2019-11-18,42284,buy
 NVDA,479,2019-11-18,42284,sell
 JPM,546,2019-11-18,65813,buy
 JPM,546,2019-11-18,65813,sell
 BAC,377,2019-11-18,34480,buy
 BAC,377,2019-11-18,34480,sell
 WFC,925,2019-11-18,23747,buy
 WFC,925,2019-11-18,23747,sell
 JNJ,555,2019-11-18,44213,buy
 JNJ,555,2019-11-18,44213,sell
 UNH,880,2019-11-18,14698,buy
 UNH,880,2019-11-18,14698,sell
 MRK,69,2019-11-18,50075,buy
 MRK,69,2019-11-18,50075,sell
 PFE,132,2019-11-18,65017,buy
 PFE,132,2019-11-18,65017,sell
 PG,674,2019-11-18,35535,buy
 PG,674,2019-11-18,35535,sell
 KO,243,2019-11-18,44711,buy
 KO,243,2019-11-18,44711,sell
 PEP,91,2019-11-18,59339,buy
 PEP,91,2019-11-19,59339,sell
 XOM,416,2019-11-18,54073,buy
 XOM,416,2019-11-19,54073,sell
 CVX,15,2019-11-19,17692,buy
 CVX,15,2019-11-19,17692,sell
 GE,342,2019-11-19,20601,buy
 GE,342,2019-11-19,20601,sell
 HON,206,2019-11-19,71916,buy
 HON,206,2019-11-19,71916,sell
 LMT,364,2019-11-19,82521,buy
 LMT,364,2019-11-19,82521,sell
 META,863,2019-11-19,54412,buy
 META,863,2019-11-19,54412,sell
 VZ,663,2019-11-19,60758,buy
 VZ,663,2019-11-19,60758,sell
 T,444,2019-11-19,57172,buy
 T,444,2019-11-19,57172,sell
 DIS,663,2019-11-19,48811,buy
 DIS,663,2019-11-19,48811,sell
 AMT,214,2019-11-19,93544,buy
 AMT,214,2019-11-19,93544,sell
 PLD,156,2019-11-19,73218,buy
 PLD,156,2019-11-19,73218,sell
 TSM,781,2019-11-19,13382,buy
 TSM,781,2019-11-19,13382,sell
 SHEL,629,2019-11-19,79436,buy
 SHEL,629,2019-11-19,79436,sell
 BRK.B,684,2019-11-19,75837,buy
 BRK.B,684,2019-11-19,75837,sell
 NKE,891,2019-11-19,2516,buy
 NKE,891,2019-11-20,2516,sell
AAPL,612,2019-11-19,32756,buy
AAPL,612,2019-11-20,32756,sell
 MSFT,63,2019-11-20,92525,buy
 MSFT,63,2019-11-20,92525,sell
 GOOGL,888,2019-11-20,67035,buy
 GOOGL,888,2019-11-20,67035,sell
 AMZN,540,2019-11-20,74692,buy
 AMZN,540,2019-11-20,74692,sell
 NVDA,641,2019-11-20,56170,buy
 NVDA,641,2019-11-20,56170,sell
 JPM,984,2019-11-20,49541,buy
 JPM,984,2019-11-20,49541,sell
 BAC,993,2019-11-20,4022,buy
 BAC,993,2019-11-20,4022,sell
 WFC,296,2019-11-20,19654,buy
 WFC,296,2019-11-20,19654,sell
 JNJ,682,2019-11-20,35995,buy
 JNJ,682,2019-11-20,35995,sell
 UNH,138,2019-11-20,91943,buy
 UNH,138,2019-11-20,91943,sell
 MRK,382,2019-11-20,73399,buy
 MRK,382,2019-11-20,73399,sell
 PFE,531,2019-11-20,72556,buy
 PFE,531,2019-11-20,72556,sell
 PG,209,2019-11-20,30552,buy
 PG,209,2019-11-20,30552,sell
 KO,457,2019-11-20,61012,buy
 KO,457,2019-11-20,61012,sell
 PEP,985,2019-11-20,55858,buy
 PEP,985,2019-11-21,55858,sell
 XOM,78,2019-11-20,23009,buy
 XOM,78,2019-11-21,23009,sell
 CVX,477,2019-11-21,82408,buy
 CVX,477,2019-11-21,82408,sell
 GE,995,2019-11-21,30654,buy
 GE,995,2019-11-21,30654,sell
 HON,57,2019-11-21,17300,buy
 HON,57,2019-11-21,17300,sell
 LMT,971,2019-11-21,75506,buy
 LMT,971,2019-11-21,75506,sell
 META,139,2019-11-21,35501,buy
 META,139,2019-11-21,35501,sell
 VZ,135,2019-11-21,28608,buy
 VZ,135,2019-11-21,28608,sell
 T,198,2019-11-21,17079,buy
 T,198,2019-11-21,17079,sell
 DIS,664,2019-11-21,19790,buy
 DIS,664,2019-11-21,19790,sell
 AMT,211,2019-11-21,45891,buy
 AMT,211,2019-11-21,45891,sell
 PLD,60,2019-11-21,92969,buy
 PLD,60,2019-11-21,92969,sell
 TSM,439,2019-11-21,37847,buy
 TSM,439,2019-11-21,37847,sell
 SHEL,558,2019-11-21,2952,buy
 SHEL,558,2019-11-21,2952,sell
 BRK.B,28,2019-11-21,64651,buy
 BRK.B,28,2019-11-21,64651,sell
 NKE,198,2019-11-21,28558,buy
 NKE,198,2019-11-22,28558,sell
AAPL,204,2019-11-21,66400,buy
AAPL,204,2019-11-22,66400,sell
 MSFT,59,2019-11-22,55074,buy
 MSFT,59,2019-11-22,55074,sell
 GOOGL,384,2019-11-22,80737,buy
 GOOGL,384,2019-11-22,80737,sell
 AMZN,968,2019-11-22,2260,buy
 AMZN,968,2019-11-22,2260,sell
 NVDA,654,2019-11-22,41003,buy
 NVDA,654,2019-11-22,41003,sell
 JPM,814,2019-11-22,90975,buy
 JPM,814,2019-11-22,90975,sell
 BAC,579,2019-11-22,87032,buy
 BAC,579,2019-11-22,87032,sell
 WFC,298,2019-11-22,36494,buy
 WFC,298,2019-11-22,36494,sell
 JNJ,650,2019-11-22,76519,buy
 JNJ,650,2019-11-22,76519,sell
 UNH,397,2019-11-22,31006,buy
 UNH,397,2019-11-22,31006,sell
 MRK,974,2019-11-22,30625,buy
 MRK,974,2019-11-22,30625,sell
 PFE,229,2019-11-22,20306,buy
 PFE,229,2019-11-22,20306,sell
 PG,937,2019-11-22,1372,buy
 PG,937,2019-11-22,1372,sell
 KO,852,2019-11-22,21648,buy
 KO,852,2019-11-22,21648,sell
 PEP,264,2019-11-22,59190,buy
 PEP,264,2019-11-25,59190,sell
 XOM,312,2019-11-22,41560,buy
 XOM,312,2019-11-25,41560,sell
 CVX,979,2019-11-25,87508,buy
 CVX,979,2019-11-25,87508,sell
 GE,247,2019-11-25,8791,buy
 GE,247,2019-11-25,8791,sell
 HON,205,2019-11-25,74801,buy
 HON,205,2019-11-25,74801,sell
 LMT,564,2019-11-25,25970,buy
 LMT,564,2019-11-25,25970,sell
 META,463,2019-11-25,11399,buy
 META,463,2019-11-25,11399,sell
 VZ,680,2019-11-25,5307,buy
 VZ,680,2019-11-25,5307,sell
 T,787,2019-11-25,17784,buy
 T,787,2019-11-25,17784,sell
 DIS,328,2019-11-25,27563,buy
 DIS,328,2019-11-25,27563,sell
 AMT,443,2019-11-25,91103,buy
 AMT,443,2019-11-25,91103,sell
 PLD,324,2019-11-25,4057,buy
 PLD,324,2019-11-25,4057,sell
 TSM,778,2019-11-25,73167,buy
 TSM,778,2019-11-25,73167,sell
 SHEL,851,2019-11-25,46575,buy
 SHEL,851,2019-11-25,46575,sell
 BRK.B,668,2019-11-25,68944,buy
 BRK.B,668,2019-11-25,68944,sell
 NKE,964,2019-11-25,67971,buy
 NKE,964,2019-11-26,67971,sell
AAPL,882,2019-11-25,12527,buy
AAPL,882,2019-11-26,12527,sell
 MSFT,552,2019-11-26,81920,buy
 MSFT,552,2019-11-26,81920,sell
 GOOGL,72,2019-11-26,72904,buy
 GOOGL,72,2019-11-26,72904,sell
 AMZN,409,2019-11-26,5808,buy
 AMZN,409,2019-11-26,5808,sell
 NVDA,215,2019-11-26,85893,buy
 NVDA,215,2019-11-26,85893,sell
 JPM,319,2019-11-26,83398,buy
 JPM,319,2019-11-26,83398,sell
 BAC,891,2019-11-26,27440,buy
